transaction_id,customer_id,date,amount,merchant,category,country,is_international,card_type,currency,flagged
TXN000270,2566,2024-01-13,81.51,Garrison Ltd,dinning,Germany,0,AmEx,EUR,0
TXN000271,1747,2024-05-18,195.77,"Schmidt, Davidson and Berg",Elec-tronics,Singapore,1,Visa,SGD,0
TXN000272,1761,2024-02-06,120.96,Martin-Mcclure,Entertainment,India,0,Visa,INR,0
TXN000273,1104,2024-03-14,44.18,Phillips Group,Clothing,USA,0,Master Card,USD,0
TXN000274,2280,2024-05-19,65.59,Mendoza Group,Electronics,Japan,0,MasterCard,JPY,0
TXN000275,1651,2023-12-23,75.53,"Lewis, Horn and Scott",Clothing,Vietnam,0,AmEx,VND,0
TXN000276,1137,2024-05-18,52.47,Gonzales Group,Travell,Singapore,0,Master Card,SGD,0
TXN000277,1110,2024-05-31,64.64,Martin-Petty,healthcare,India,1,MasterCard,INR,0
TXN000278,2770,2024-02-26,59.23,Wagner-Cox,grocerie,Germany,0,AmEx,EUR,0
TXN000279,1476,2024-04-29,25.0,Allen-Mcintosh,,Vietnam,0,Visa,VND,0
TXN000280,1440,2024-02-02,472.81,Powell-Greer,Travell,UK,0,Visa,GBP,0
TXN000281,1249,2024-01-06,1.44,Werner-Sutton,Health,Germany,0,Master Card,EUR,0
TXN000282,1857,2024-05-26,85.5,"Gonzalez, Wilson and Moses",Entertainment,India,1,MasterCard,INR,0
TXN000283,2374,2024-03-08,,Mcclain Ltd,Utilities,USA,0,Master Card,USD,0
TXN000284,2765,2024-02-20,60.38,Bennett-Morrison,Electronics,Germany,0,Visa,EUR,0
TXN000285,2415,2024-01-24,120.01,"Sherman, Garcia and Patel",healthcare,India,0,AmEx,INR,0
TXN000286,2201,2023-12-04,41.44,Williamson-Hill,,Singapore,0,amex,SGD,0
TXN000287,1728,2024-01-07,60.7,Downs-Sullivan,Groceries,Germany,0,AmEx,EUR,0
TXN000288,2946,2024-01-17,38.2,"morales,rodriguezandbaker",None,UK,0,Master Card,GBP,0
TXN000289,2230,2023-12-19,,Compton-Dunn,Utilities,Vietnam,0,MasterCard,VND,0
TXN000290,2281,2024-02-26,45.5,"Walker, Hudson and Williams",healthcare,India,0,MasterCard,INR,0
TXN000291,2133,2024-05-31,75.44,Burton Inc,grocerie,Singapore,0,MasterCard,SGD,0
TXN000292,2300,2024-01-01,117.49,Palmer-Carter,dinning,Taiwan,0,Visa,TWD,0
TXN000293,1628,2023-12-01,51.39,"Edwards, Valenzuela and Bowers",grocerie,India,0,AmEx,INR,0
TXN000294,1647,2024-05-07,213.47,Ortiz Ltd,Health,Taiwan,0,AmEx,TWD,0
TXN000295,1400,2024-02-19,98.93,Bennett Group,Entertainment,UK,0,AmEx,GBP,0
TXN000296,1493,2023-12-06,95.38,"Davis, Gonzalez and Cohen",Clothing,UK,0,MasterCard,GBP,0
TXN000297,2387,2023-12-11,2.97,"Perry, Simon and Cox",Groceries,Taiwan,1,Master Card,TWD,0
TXN000298,1739,2024-04-19,25.08,Davis and Sons,dinning,Vietnam,0,MasterCard,VND,0
TXN000299,2068,2024-05-09,78.62,Anderson LLC,Entertainment,UK,0,amex,GBP,0
TXN000300,2840,2024-05-09,19.91,"Spence, Brown and Miller",Utilities,Germany,0,MasterCard,EUR,0
TXN000301,1550,,12.93,Hinton LLC,Travell,Singapore,0,Visa,SGD,0
TXN000302,1222,,60.23,Cannon-Brown,None,Taiwan,0,AmEx,TWD,0
TXN000303,2060,2024-03-08,161.01,Wilson-Wade,Electronics,Taiwan,0,Visa,TWD,0
TXN000304,2230,2024-02-19,2.88,Smith-Campbell,Elec-tronics,Vietnam,0,Visa,VND,0
TXN000305,1351,2024-04-07,4.05,"Peters, Sandoval and Villa",Elec-tronics,UK,0,MasterCard,GBP,0
TXN000306,1159,2024-02-06,3.48,"Lucero, French and Vargas",Entertainment,Vietnam,1,Master Card,VND,0
TXN000307,2849,2024-02-12,26.03,Montgomery Inc,None,Singapore,0,AmEx,SGD,0
TXN000308,1903,2024-02-15,62.81,Curtis-Hughes,Utilities,Taiwan,0,AmEx,TWD,0
TXN000309,1315,,70.94,"Banks, Mcdonald and Nielsen",Entertainment,UK,0,MasterCard,GBP,0
TXN000310,2322,2024-05-16,268.27,Jones and Sons,Electronics,Germany,0,Visa,EUR,0
TXN000311,1660,2023-12-08,43.86,Meadows LLC,Travell,Vietnam,1,MasterCard,VND,0
TXN000312,1895,2024-04-14,26.82,Smith PLC,Groceries,UK,0,Master Card,GBP,0
TXN000313,1082,2023-12-24,259.41,Andrews-Thompson,grocerie,USA,1,MasterCard,USD,0
TXN000314,2629,2024-01-16,63.88,Griffin and Sons,,Germany,0,MasterCard,EUR,0
TXN000315,1983,2024-01-26,11.5,"Barron, Porter and Butler",Elec-tronics,UK,0,Master Card,GBP,0
TXN000316,1351,2024-02-28,116.55,Jimenez-Fields,Travell,Taiwan,0,amex,TWD,0
TXN000317,2207,2024-01-29,25.66,Logan-Watkins,Clothing,Singapore,0,AmEx,SGD,0
TXN000318,1854,2024-04-22,66.71,Cameron Inc,Utilities,Japan,0,amex,JPY,0
TXN000319,2473,2023-12-01,26.66,Buchanan-Perez,Groceries,Germany,0,MasterCard,EUR,0
TXN000320,2327,2024-02-14,115.97,Reid-Leon,Travel,Japan,1,MasterCard,JPY,0
TXN000321,1435,2023-12-19,307.52,Edwards-Bradley,Elec-tronics,Singapore,0,Master Card,SGD,0
TXN000322,2807,2024-04-06,171.48,Peters LLC,dinning,Germany,0,Visa,EUR,0
TXN000323,1429,2023-12-08,18.84,Mcgee LLC,Elec-tronics,Vietnam,0,AmEx,VND,0
TXN000324,2628,2024-03-14,22.85,Kim-Clark,Travel,India,1,Master Card,INR,0
TXN000325,1365,2023-12-07,148.58,Dunlap Group,Electronics,Germany,0,amex,EUR,0
TXN000326,1874,2024-02-28,97.63,Meyer and Sons,None,USA,1,AmEx,USD,0
TXN000327,2600,2003-02-22,53.95,Calhoun-Sanford,Clothing,Singapore,0,Master Card,SGD,0
TXN000328,2453,2024-07-06,30.41,Martinez LLC,Groceries,Germany,0,MasterCard,EUR,0
TXN000329,2559,2023-12-11,54.19,Jimenez-Leonard,Travell,USA,0,amex,USD,0
TXN000330,2098,2024-03-25,7.32,Odonnell-Martinez,Utilities,Japan,1,amex,JPY,0
TXN000331,2753,2023-12-17,96.52,Jones PLC,dinning,Vietnam,0,AmEx,VND,0
TXN000332,1702,2024-01-18,1.59,"Murray, Anderson and Ward",Dining,Singapore,0,AmEx,SGD,0
TXN000333,2447,2024-03-16,119.96,Ramirez-Miller,Groceries,Japan,1,AmEx,JPY,0
TXN000334,1491,2024-05-15,27.14,James-Giles,Travell,Germany,0,amex,EUR,0
TXN000335,1092,2024-02-03,35.14,Hill-Cruz,None,Germany,1,amex,EUR,0
TXN000336,2728,2024-03-24,21.99,Townsend-Powers,Utilities,Germany,0,amex,EUR,0
TXN000337,1411,2024-04-30,59.56,"Anderson, Long and Fox",Travel,Japan,0,MasterCard,JPY,0
TXN000338,2421,2024-04-27,56.63,Garrison-Jenkins,Electronics,Taiwan,0,Master Card,TWD,0
TXN000339,2704,2024-02-07,1197.48,"Gray, Smith and Martin",grocerie,Vietnam,0,MasterCard,VND,1
TXN000340,1403,2024-03-22,17.57,Adams-Cruz,Entertainment,Vietnam,0,AmEx,VND,0
TXN000341,1006,2024-03-12,0.83,"Garcia, Rivera and Wilson",healthcare,Taiwan,0,amex,TWD,0
TXN000342,1149,2024-05-31,26.78,Crawford Inc,Electronics,Vietnam,0,Visa,VND,0
TXN000343,1656,1973-10-21,142.71,Walton-Daniel,grocerie,USA,0,Visa,USD,0
TXN000344,2482,2024-03-09,12.33,Smith PLC,Travell,Germany,0,MasterCard,EUR,0
TXN000345,1191,2024-05-12,34.03,Wagner Ltd,,Germany,1,Master Card,EUR,0
TXN000346,1747,2023-12-01,10.73,Johnson-Roman,Dining,USA,0,Master Card,USD,0
TXN000347,1022,2024-05-23,93.91,Torres PLC,Utilities,Vietnam,0,Visa,VND,0
TXN000348,1057,2024-04-26,29.83,Davis Ltd,Health,Taiwan,0,AmEx,TWD,0
TXN000349,2570,2024-03-16,34.49,Hudson-Barton,Elec-tronics,Japan,1,amex,JPY,0
TXN000350,2297,2024-02-02,39.54,"Mahoney, Smith and Norris",Clothing,India,0,MasterCard,INR,0
TXN000351,1001,2024-02-28,75.82,"Figueroa, Douglas and Martin",healthcare,Singapore,0,Visa,SGD,0
TXN000352,1898,2023-12-07,76.53,Callahan PLC,Health,Singapore,0,Visa,SGD,0
TXN000353,1633,2024-01-31,49.22,"Miller, Johnson and Bell",Clothing,Taiwan,0,MasterCard,TWD,0
TXN000354,1163,2024-03-12,70.35,"miller,prattandyoung",Entertainment,Japan,0,MasterCard,JPY,0
TXN000355,2339,2024-01-06,2.92,Higgins-Calderon,Electronics,Japan,0,AmEx,JPY,0
TXN000356,1871,2024-03-25,29.93,Wyatt PLC,Dining,USA,0,Visa,USD,0
TXN000357,2140,1983-03-30,4.87,Rose Inc,,Vietnam,1,amex,VND,0
TXN000358,1014,2024-04-04,54.24,Perkins Group,Health,UK,0,amex,GBP,0
TXN000359,2309,2024-04-19,15.92,Marshall-Jones,None,India,0,Master Card,INR,0
TXN000360,2681,2024-03-02,129.22,Bailey Ltd,Travell,USA,0,Visa,USD,0
TXN000361,2805,2024-03-07,44.67,"Allen, Burgess and Jones",Travell,Singapore,1,Visa,SGD,0
TXN000362,2298,2024-01-02,61.97,Lee Group,Entertainment,USA,0,MasterCard,USD,0
TXN000363,1174,2024-01-17,190.44,Barajas-Douglas,Health,UK,1,amex,GBP,0
TXN000364,1773,2024-03-27,16.83,"Taylor, Griffin and Wagner",Dining,UK,0,MasterCard,GBP,0
TXN000365,1008,2024-01-03,363.11,"Case, Schneider and Proctor",Health,Vietnam,0,MasterCard,VND,0
TXN000366,1243,2024-03-01,111.42,Roberts Group,Entertainment,Japan,1,MasterCard,JPY,0
TXN000367,2274,2024-01-19,47.95,Bowen Group,grocerie,Vietnam,1,AmEx,VND,0
TXN000368,1674,2024-02-26,79.29,"Cook, Kelley and Thomas",healthcare,India,0,Visa,INR,0
TXN000369,2155,2024-04-29,125.3,Ellis Ltd,,Germany,1,amex,EUR,0
TXN000370,2241,2024-03-13,86.84,"Garcia, Foster and Hayes",dinning,Taiwan,0,MasterCard,TWD,0
TXN000371,2939,2024-05-24,29.16,Sullivan Inc,Utilities,Germany,0,amex,EUR,0
TXN000372,2452,2013-02-11,42.21,Pierce LLC,,Vietnam,0,amex,VND,0
TXN000373,2648,2024-04-24,125.95,"David, Wilson and Carroll",Travel,UK,0,AmEx,GBP,0
TXN000374,1161,2024-05-28,350.04,Morales PLC,Electronics,UK,0,Master Card,GBP,0
TXN000375,2691,2024-05-24,5.0,Jones-Craig,dinning,Germany,0,amex,EUR,0
TXN000376,2233,2024-05-15,26.08,hallllc,Travel,India,0,MasterCard,INR,0
TXN000377,2297,2024-05-08,141.29,Walker-Shields,Utilities,Singapore,0,Visa,SGD,0
TXN000378,2829,2023-12-06,79.1,"Gonzalez, Edwards and King",Electronics,Japan,0,amex,JPY,0
TXN000379,2503,2024-03-23,39.23,Patton Group,grocerie,Singapore,0,Visa,SGD,0
TXN000380,2166,2023-12-20,100.65,Smith PLC,Travel,Germany,0,Master Card,EUR,0
TXN000381,1894,2023-12-29,165.84,Gonzalez Group,Clothing,Japan,0,amex,JPY,0
TXN000382,2981,2024-01-08,211.61,"Cooper, Johnson and Kim",Travell,India,0,amex,INR,0
TXN000383,1128,2024-01-30,51.25,Pierce-Perez,,Singapore,0,Visa,SGD,0
TXN000384,1966,2024-01-18,137.67,"Green, Park and Hood",Clothing,Singapore,0,AmEx,SGD,0
TXN000385,1753,2024-01-14,61.71,Harris-Elliott,Clothing,USA,0,AmEx,USD,0
TXN000386,2736,2024-02-11,56.49,Harris-Wagner,Travell,Singapore,0,Master Card,SGD,0
TXN000387,2614,2024-02-04,22.87,Matthews LLC,Electronics,Japan,0,Visa,JPY,0
TXN000388,1133,2023-12-23,99.93,Diaz and Sons,Clothing,UK,0,Master Card,GBP,0
TXN000389,1778,2024-04-28,84.77,"Rodriguez, Fletcher and Willis",Elec-tronics,Germany,0,Visa,EUR,0
TXN000390,1714,2024-04-01,95.79,"Romero, Vincent and Smith",dinning,Japan,0,amex,JPY,0
TXN000391,1379,2024-01-11,112.44,"Martinez, Warren and Thompson",,Singapore,1,Master Card,SGD,0
TXN000392,1997,2024-02-11,26.44,Schmidt-Tucker,,India,0,MasterCard,INR,0
TXN000393,1093,2024-04-02,83.79,Cruz Ltd,Travel,Germany,0,MasterCard,EUR,0
TXN000394,1875,2023-12-07,89.39,Edwards Ltd,Entertainment,USA,0,MasterCard,USD,0
TXN000395,1794,2024-04-05,77.65,Ramirez and Sons,Groceries,Taiwan,1,Master Card,TWD,0
TXN000396,1347,2024-03-02,79.43,"Garcia, Barry and Kelly",Travell,Taiwan,0,MasterCard,TWD,0
TXN000397,2297,2024-04-11,385.17,"Higgins, Smith and Brown",Entertainment,Vietnam,0,AmEx,VND,0
TXN000398,2635,2024-04-21,117.95,Parker PLC,Utilities,UK,0,AmEx,GBP,0
TXN000399,2851,2024-01-24,130.74,"Spencer, Andrade and Newman",Health,UK,0,Master Card,GBP,0
TXN000400,2365,2024-05-16,61.84,Cook-Woods,Electronics,USA,0,Visa,USD,0
TXN000401,2630,2024-01-14,5.7,French and Sons,,India,0,Master Card,INR,0
TXN000402,2944,2024-02-15,97.09,"Walsh, Knapp and Jackson",dinning,UK,0,Master Card,GBP,0
TXN000403,2385,2024-02-17,154.74,Carroll-Thomas,Dining,India,0,amex,INR,0
TXN000404,2986,2024-04-28,46.36,Morton-Anderson,Travell,UK,0,amex,GBP,0
TXN000405,1726,2024-03-08,11.59,Nelson-King,Clothing,India,0,Master Card,INR,0
TXN000406,2642,2024-04-13,50.08,Davis-Silva,None,Singapore,0,AmEx,SGD,0
TXN000407,1694,2023-12-03,36.58,"Christensen, Mahoney and Gutierrez",Elec-tronics,Singapore,0,Master Card,SGD,0
TXN000408,1722,2024-05-19,32.36,"Walters, Taylor and Yates",Health,USA,0,Visa,USD,0
TXN000409,1038,2024-02-29,117.33,"Martinez, Adams and Brady",Health,Japan,0,AmEx,JPY,0
TXN000410,1496,2024-02-09,18.21,Wilson Ltd,Health,USA,0,Master Card,USD,0
TXN000411,1586,2024-01-10,57.19,Miranda PLC,Travell,UK,0,Master Card,GBP,0
TXN000412,1954,2024-06-22,,Ferguson-Sandoval,dinning,Vietnam,0,amex,VND,0
TXN000413,1210,2023-12-27,70.14,"Smith, Mcgee and Powell",Travel,Japan,0,Visa,JPY,0
TXN000414,2233,2023-12-17,25.96,Stewart-Lopez,dinning,Japan,0,Master Card,JPY,0
TXN000415,2894,2024-03-21,66.01,Mueller-Pham,Dining,Germany,0,Visa,EUR,0
TXN000416,2901,2024-01-25,78.92,Johnson-Austin,Utilities,Singapore,0,Visa,SGD,0
TXN000417,1534,2024-03-14,135.04,"Rivas, Durham and Dodson",Travell,Vietnam,0,amex,VND,0
TXN000418,2337,2024-04-12,53.21,Leon-Burke,Utilities,Taiwan,0,amex,TWD,0
TXN000419,1045,2024-04-09,98.79,Davis LLC,healthcare,Taiwan,1,MasterCard,TWD,0
TXN000420,1078,2023-12-17,65.49,"Daniel, Kim and Anderson",grocerie,Germany,0,amex,EUR,0
TXN000421,1572,2024-01-17,305.88,"Romero, Hale and Barnes",Health,UK,0,amex,GBP,0
TXN000422,2087,2024-04-10,50.54,Benton Inc,Electronics,Taiwan,0,amex,TWD,0
TXN000423,1428,2024-03-18,50.73,Wilson-Abbott,Health,Germany,0,MasterCard,EUR,0
TXN000424,1788,2024-01-12,111.71,"Marshall, Gould and Osborne",Travel,Taiwan,1,amex,TWD,0
TXN000425,2590,2023-12-28,47.89,Holland Group,Groceries,Vietnam,0,amex,VND,0
TXN000426,2800,2024-04-02,102.09,Baldwin-Ryan,Dining,Germany,0,AmEx,EUR,0
TXN000427,1422,2024-04-08,119.73,Lucero-Moore,Dining,USA,0,MasterCard,USD,0
TXN000428,1800,2024-05-09,95.55,"Garrett, Martin and York",grocerie,Germany,0,amex,EUR,0
TXN000429,2503,2024-05-25,53.09,Saunders-Jones,dinning,UK,0,AmEx,GBP,0
TXN000430,2406,2024-04-25,163.82,Mora Group,Entertainment,Japan,0,amex,JPY,0
TXN000431,1923,2024-01-07,135.34,Lindsey PLC,Groceries,UK,0,AmEx,GBP,0
TXN000432,1329,2023-12-22,77.12,"Jones, Robinson and Cobb",,Vietnam,0,Master Card,VND,0
TXN000433,1114,2024-01-22,11.91,"Freeman, Walls and Benson",Clothing,USA,0,MasterCard,USD,0
TXN000434,1582,2024-04-06,126.21,Gilbert PLC,None,Japan,0,MasterCard,JPY,0
TXN000435,2175,2023-12-18,393.33,"Baker, Thomas and Holmes",Travel,Japan,0,MasterCard,JPY,0
TXN000436,1940,2023-12-25,33.05,"Wright, Crawford and Cole",None,Vietnam,0,MasterCard,VND,0
TXN000437,1396,2024-01-21,90.15,Allen-Kennedy,,USA,1,Master Card,USD,0
TXN000438,1574,2024-02-09,132.27,"Porter, Crawford and Moreno",None,India,0,MasterCard,INR,0
TXN000439,1100,2024-05-01,107.86,Manning-Cooley,,Singapore,0,MasterCard,SGD,0
TXN000440,2772,2024-03-12,1.23,Taylor and Sons,Utilities,UK,1,Visa,GBP,0
TXN000441,1302,2023-12-13,325.33,Adams Group,None,India,0,AmEx,INR,0
TXN000442,2391,2024-04-15,186.62,Wilson-Christensen,Dining,Germany,1,Visa,EUR,0
TXN000443,2346,2024-01-31,30.25,Boyd-Willis,grocerie,Singapore,0,MasterCard,SGD,0
TXN000444,1482,2024-01-09,10.02,"Strickland, Walters and Griffin",Elec-tronics,Taiwan,0,Master Card,TWD,0
TXN000445,2854,2024-04-27,20.78,"Garcia, Boyd and Watson",grocerie,Japan,0,AmEx,JPY,0
TXN000446,1876,2024-01-13,16.55,Thomas-Patel,Travel,India,0,MasterCard,INR,0
TXN000447,1586,2024-04-26,63.58,Martinez-Moore,Travel,Vietnam,1,AmEx,VND,0
TXN000448,1524,2024-04-07,231.12,Sutton PLC,healthcare,Taiwan,0,MasterCard,TWD,0
TXN000449,1555,2024-03-21,266.18,Smith-Morgan,Electronics,UK,0,AmEx,GBP,0
TXN000450,2152,2024-01-25,19.47,"Gregory, Watson and Bond",dinning,USA,0,MasterCard,USD,0
TXN000451,1975,2024-05-20,52.02,Douglas and Sons,Entertainment,USA,0,Visa,USD,0
TXN000452,2513,2024-06-04,176.86,"Cabrera, Green and Moore",Dining,Germany,0,MasterCard,EUR,0
TXN000453,2237,2024-03-25,19.42,"Howard, Myers and Robinson",Groceries,UK,0,Visa,GBP,0
TXN000454,1650,2024-03-03,18.63,Alvarado PLC,Utilities,Singapore,0,Master Card,SGD,0
TXN000455,2495,2023-12-09,97.04,Adams-Ferguson,Elec-tronics,Germany,0,Visa,EUR,0
TXN000456,1990,2024-04-04,119.03,Morgan PLC,Health,Singapore,1,AmEx,SGD,0
TXN000457,2625,2023-12-14,64.82,"Morales, Moon and Allen",Clothing,Germany,0,AmEx,EUR,0
TXN000458,2297,2024-04-07,91.56,"Rodriguez, Cunningham and Newman",Dining,India,0,amex,INR,0
TXN000459,2159,2024-05-04,30.05,"Schultz, Merritt and Wilson",Groceries,UK,0,amex,GBP,0
TXN000460,2555,2024-03-03,309.23,Gonzales-Craig,Travell,USA,0,amex,USD,0
TXN000461,2324,2024-01-27,5.07,Davis-Parker,grocerie,Japan,1,MasterCard,JPY,0
TXN000462,1987,2024-04-08,44.29,Rhodes Group,Dining,Germany,0,Master Card,EUR,0
TXN000463,2141,2024-04-28,8.09,Carroll-Lee,Travel,Taiwan,0,Master Card,TWD,0
TXN000464,2182,2024-01-27,59.45,"Krueger, Soto and Hernandez",Entertainment,UK,1,amex,GBP,0
TXN000465,1980,2024-04-16,5.47,Bartlett-Rowe,Electronics,Taiwan,1,MasterCard,TWD,0
TXN000466,2458,2024-02-19,446.04,Benjamin-Henderson,Elec-tronics,UK,0,AmEx,GBP,0
TXN000467,2679,2024-02-02,66.39,"Haley, Avila and Castaneda",Groceries,UK,0,Visa,GBP,0
TXN000468,2846,2024-01-07,48.01,Blanchard-Hicks,Utilities,Germany,0,MasterCard,EUR,0
TXN000469,1189,2024-01-06,69.44,"Green, Waters and Adams",Utilities,UK,1,MasterCard,GBP,0
TXN000470,1939,2024-03-20,7.76,Osborne-Garcia,Electronics,Taiwan,0,amex,TWD,0
TXN000471,2507,2023-12-15,23.58,Martinez and Sons,Health,Germany,0,Master Card,EUR,0
TXN000472,1359,2024-01-22,16.67,Rogers-Hernandez,Clothing,UK,0,MasterCard,GBP,0
TXN000473,2183,2024-05-16,57.19,Palmer Inc,Health,UK,0,MasterCard,GBP,0
TXN000474,1238,2024-03-09,153.81,Adams-Cruz,Travel,Taiwan,0,amex,TWD,0
TXN000475,1384,2023-12-03,151.73,Miranda and Sons,None,USA,1,MasterCard,USD,0
TXN000476,2874,2024-05-31,168.23,Clark and Sons,Travell,Singapore,1,Visa,SGD,0
TXN000477,1746,2024-01-08,128.62,"Wood, Rodriguez and Mcguire",grocerie,Taiwan,0,amex,TWD,0
TXN000478,1747,2024-03-22,116.86,Mckenzie Inc,Entertainment,USA,0,AmEx,USD,0
TXN000479,1173,2024-01-24,315.3,"Tanner, Taylor and Nelson",Electronics,UK,1,AmEx,GBP,0
TXN000480,1091,2024-03-01,125.2,Sosa Group,Dining,Singapore,0,Visa,SGD,0
TXN000481,1430,2023-12-02,96.6,"Burns, Larson and Williams",Health,USA,0,Visa,USD,0
TXN000482,1995,2024-03-28,241.71,Espinoza-Bishop,Clothing,Vietnam,0,Master Card,VND,0
TXN000483,1233,1988-04-16,175.63,"Collins, Clark and Harris",Utilities,Germany,0,AmEx,EUR,0
TXN000484,1056,2023-12-13,30.7,Miller Ltd,healthcare,Singapore,0,MasterCard,SGD,0
TXN000485,1837,2024-01-20,92.94,"Adams, Young and Brown",healthcare,India,0,Master Card,INR,0
TXN000486,1312,2024-02-27,10.53,Glenn-Schwartz,,USA,0,Visa,USD,0
TXN000487,1904,2024-04-28,104.7,Edwards-Bell,Travel,Taiwan,0,Master Card,TWD,0
TXN000488,1229,2024-01-08,3.78,Buchanan and Sons,Elec-tronics,UK,1,AmEx,GBP,0
TXN000489,1744,2024-02-23,120.83,Perez-David,Dining,USA,0,MasterCard,USD,0
TXN000490,1584,2024-02-05,103.2,Evans Group,,USA,0,Master Card,USD,0
TXN000491,1337,2024-02-10,53.07,"Mitchell, Terrell and Rivera",Travell,USA,1,AmEx,USD,0
TXN000492,2556,2024-02-04,2.89,Wood and Sons,Travel,Vietnam,0,amex,VND,0
TXN000493,1578,2024-02-20,107.0,Rosales-Rogers,dinning,Taiwan,0,Master Card,TWD,0
TXN000494,1501,2024-05-28,59.89,Goodman-Holt,Travell,Vietnam,0,Master Card,VND,0
TXN000495,2796,2024-03-27,60.38,"Webb, Clark and Floyd",healthcare,Japan,0,Visa,JPY,0
TXN000496,2695,2024-03-01,105.32,Harris-Lawrence,Utilities,Singapore,0,Master Card,SGD,0
TXN000497,2543,2024-05-22,36.29,Arnold LLC,Elec-tronics,Taiwan,0,Visa,TWD,0
TXN000498,1406,2024-02-08,113.16,Duffy and Sons,Elec-tronics,India,0,AmEx,INR,0
TXN000499,1032,2023-12-03,27.4,Harris Inc,Utilities,India,0,Visa,INR,0
TXN000500,2004,2024-01-09,406.2,Solis-Smith,healthcare,India,0,Visa,INR,0
TXN000501,2576,2024-01-11,18.78,Munoz Inc,Elec-tronics,Taiwan,1,Master Card,TWD,0
TXN000502,1433,2024-05-06,85.98,Powell-Rose,Elec-tronics,USA,0,AmEx,USD,0
TXN000503,1878,2024-01-13,61.6,Thompson-Perez,Groceries,Germany,0,amex,EUR,0
TXN000504,2921,,14.09,Clark PLC,Elec-tronics,UK,0,Master Card,GBP,0
TXN000505,2282,2024-01-30,28.26,Horn Ltd,Dining,USA,1,MasterCard,USD,0
TXN000506,1791,2024-03-12,61.49,King PLC,grocerie,USA,0,amex,USD,0
TXN000507,1927,2024-02-11,31.15,"Jones, Dunn and Rose",Utilities,USA,0,AmEx,USD,0
TXN000508,1387,2024-04-15,108.67,Martinez-Shah,Travell,Vietnam,0,Master Card,VND,0
TXN000509,2853,,105.97,Kennedy Group,Electronics,Japan,0,Visa,JPY,0
TXN000510,1485,2023-12-30,29.73,"Green, Martinez and Martin",Groceries,Japan,1,Visa,JPY,0
TXN000511,1330,2024-03-31,61.36,Martin Inc,Travel,UK,0,Visa,GBP,0
TXN000512,2667,2024-02-05,12.07,"Mendoza, Reed and Price",Health,India,0,MasterCard,INR,0
TXN000513,2068,2024-01-09,298.46,Griffin Group,grocerie,USA,0,Visa,USD,0
TXN000514,2227,2024-04-03,118.01,Williamson PLC,Elec-tronics,Japan,0,Master Card,JPY,0
TXN000515,2607,2024-01-10,93.51,Adams-Myers,dinning,USA,0,Visa,USD,0
TXN000516,2979,2024-04-01,206.57,Huynh-Carey,dinning,Germany,0,MasterCard,EUR,0
TXN000517,1488,2024-03-23,37.83,Todd Group,,Singapore,0,amex,SGD,0
TXN000518,1140,2024-02-17,44.48,Allen and Sons,grocerie,Japan,1,Master Card,JPY,0
TXN000519,2588,2024-01-25,45.79,"Manning, Freeman and Clark",Health,India,0,Master Card,INR,0
TXN000520,1564,2024-02-09,94.01,"Keller, Stevens and Gonzalez",Elec-tronics,Taiwan,0,amex,TWD,0
TXN000521,1057,2023-12-30,74.34,Baker Ltd,Travel,UK,1,Visa,GBP,0
TXN000522,2225,2024-03-06,146.43,"Robinson, Gray and Rivera",dinning,USA,1,AmEx,USD,0
TXN000523,2246,2023-12-07,20.87,"Fritz, Fitzgerald and Hubbard",Entertainment,Germany,0,AmEx,EUR,0
TXN000524,2518,2023-12-23,32.88,"Wilkins, Jackson and Shelton",dinning,UK,0,amex,GBP,0
TXN000525,2576,2023-12-12,65.79,"Fernandez, Davis and Wilson",Clothing,UK,0,amex,GBP,0
TXN000526,2595,2024-03-23,35.69,"Jensen, Dunlap and Brooks",Health,Singapore,0,Visa,SGD,0
TXN000527,2248,2024-03-11,41.52,Weiss LLC,Travel,India,1,MasterCard,INR,0
TXN000528,1046,2024-04-16,61.25,Hayes-Robinson,Elec-tronics,India,0,MasterCard,INR,0
TXN000529,2433,2024-02-04,422.16,George Ltd,Utilities,USA,0,MasterCard,USD,0
TXN000530,1171,2024-05-06,26.31,Baker-Humphrey,healthcare,UK,1,MasterCard,GBP,0
TXN000531,1563,2024-01-22,200.03,"Olson, Davis and Woods",Groceries,India,0,AmEx,INR,0
TXN000532,2129,2023-12-18,215.12,Walker-Ortega,Utilities,UK,0,Master Card,GBP,0
TXN000533,2171,2024-04-29,79.2,"Patterson, Barnett and Daniels",,Germany,0,Master Card,EUR,0
TXN000534,1341,2024-01-07,66.01,Taylor-Fuller,Travel,UK,0,amex,GBP,0
TXN000535,2468,2023-12-18,30.4,Crawford Ltd,Elec-tronics,India,0,amex,INR,0
TXN000536,1258,2023-12-13,173.49,"Alvarez, Hernandez and Bell",Travell,Taiwan,0,Master Card,TWD,0
TXN000537,1910,2024-05-20,30.85,Knox LLC,healthcare,Japan,1,MasterCard,JPY,0
TXN000538,1657,2023-12-22,48.93,Clements-Reeves,Elec-tronics,Germany,0,AmEx,EUR,0
TXN000539,1459,2024-01-23,39.27,Dunn LLC,Travel,India,0,Master Card,INR,0
TXN000540,2018,2023-12-30,193.62,Sanders-Hughes,Electronics,Japan,1,AmEx,JPY,0
TXN000541,2472,2024-02-22,20.4,"Gardner, Miller and Thompson",Dining,Taiwan,0,MasterCard,TWD,0
